"case_number","case_type","missing_date","age_missing","gender","race","missing_city","missing_state","missing_zip","vehicle_style","vehicle_color"
1241965,"Lost Injured Missing","12/24/2014",2,"Male","Black","Raleigh","NC","27606",NA,NA
1241965,"Lost Injured Missing","12/24/2014",2,"Male","Black","Raleigh","NC","27606",NA,NA
1249448,"Lost Injured Missing","06/06/2015",2,"Female","White","Avon","OH","44011",NA,NA
1251277,"Lost Injured Missing","07/10/2015",2,"Male","White","Leadore","ID",NA,NA,NA
1255486,"Lost Injured Missing","10/02/2015",2,"Female","White","North Bloomfield","OH","44450",NA,NA
1258714,"Lost Injured Missing","11/13/2015",2,"Male","Black","Flint","MI","48505",NA,NA
1260997,"Lost Injured Missing","01/14/2016",2,"Male","White","Pinson","TN","38366",NA,NA
1261145,"Lost Injured Missing","01/18/2016",2,"Female","Black","Saginaw","MI",NA,NA,NA
1267815,"Lost Injured Missing","05/08/2016",2,"Female","Black","Wichita","KS","67202",NA,NA
1269821,"Lost Injured Missing","02/01/2016",2,"Female","Black","Oakland","CA","94612","Sedan, 4 door","Gray"
1295213,"Lost Injured Missing","04/20/2017",2,"Female","White","Mena","AR","71953","Sport Utility","Blue"
1298843,"Lost Injured Missing","06/02/2017",2,"Male","White","Goshen","CA","93227",NA,NA
1298843,"Lost Injured Missing","06/02/2017",2,"Male","White","Goshen","CA","93227",NA,NA
1074538,"Non Family Abduction","06/22/2007",2,"Male","White","Denver","CO","80203",NA,NA
1086442,"Non Family Abduction","12/31/2007",2,"Male","White","Durham","NC",NA,"Van","Red"
1088652,"Non Family Abduction","02/03/2008",2,"Male","Black","Portland","OR","97211",NA,NA
1089815,"Non Family Abduction","02/24/2008",2,"Female","Hispanic","Houston","TX",NA,"Sport Utility","Maroon"
1105629,"Non Family Abduction","09/13/2008",2,"Male","Hispanic","Mount Vernon","WA",NA,"Van","White"
1125154,"Non Family Abduction","06/16/2009",2,"Female","Black","Gary","IN",NA,NA,NA
1127457,"Non Family Abduction","07/17/2009",2,"Female","Hispanic","Apache Junction","AZ","85220",NA,NA
1127584,"Non Family Abduction","07/18/2009",2,"Female","Black","Christiansted","VI",NA,"Sport Utility","White"
1133623,"Non Family Abduction","10/17/2009",2,"Male","Black","Nashville","TN","37218","Sedan, 4 door","White"
1141794,"Non Family Abduction","02/22/2010",2,"Female","White","Grand Rapids","MI","49504",NA,NA
1151177,"Non Family Abduction","07/02/2010",2,"Male","White","Hyattsville","MD","20783","Sedan, 4 door","Black"
1151718,"Non Family Abduction","06/22/2010",2,"Female","White","Teague","TX","75860","Sedan, 4 door","Gray"
1153227,"Non Family Abduction","08/01/2010",2,"Female","White","Erie","PA","16502",NA,NA
1154954,"Non Family Abduction","08/24/2010",2,"Female","Black","Little Rock","AR","72204",NA,"Black"
1155847,"Non Family Abduction","09/09/2010",2,"Male","Hispanic","Garden City","KS","67846","Sport Utility","Blue"
1160030,"Non Family Abduction","11/11/2010",2,"Female","White","East Lynne","MO","64743","Van","White"
1166047,"Non Family Abduction","02/15/2011",2,"Female","Black","Los Angeles","CA",NA,NA,NA
1180539,"Non Family Abduction","09/27/2011",2,"Male","White","Anderson","SC","29621",NA,"Blue"
1185113,"Non Family Abduction","12/02/2011",2,"Female","Black","Detroit","MI",NA,NA,"Silver"
1185113,"Non Family Abduction","12/02/2011",2,"Female","Black","Detroit","MI",NA,NA,"Silver"
1185113,"Non Family Abduction","12/02/2011",2,"Female","Black","Detroit","MI",NA,NA,"Red"
1185113,"Non Family Abduction","12/02/2011",2,"Female","Black","Detroit","MI",NA,NA,"Red"
1186270,"Non Family Abduction","12/24/2011",2,"Male","White","Richmond","VA",NA,"Sport Utility","White"
1191802,"Non Family Abduction","03/31/2012",2,"Female","Black","Houston","TX",NA,NA,"Gold"
1194432,"Non Family Abduction","05/06/2012",2,"Female","White","Bridgeton","MO","63044",NA,NA
1196350,"Non Family Abduction","06/08/2012",2,"Female","Black","Spencer","OK","73084","Sport Utility","Black"
1201527,"Non Family Abduction","08/27/2012",2,"Female","White","Downey","CA","90242","Sedan, 2 door","Blue"
1207886,"Non Family Abduction","12/17/2012",2,"Female","White","Colorado Springs","CO",NA,NA,"Green"
1221012,"Non Family Abduction","08/11/2013",2,"Male","Hispanic","Johnston","RI","02919",NA,"Black"
1224580,"Non Family Abduction","10/26/2013",2,"Male","Black","Augusta Township","MI",NA,"Pickup Truck","Red"
1226499,"Non Family Abduction","12/11/2013",2,"Male","Black","Philadelphia","PA","19133",NA,NA
1231533,"Non Family Abduction","04/29/2014",2,"Male","Am. Ind.","Coolidge","AZ","85247","Station Wagon","Blue, Light"
1232016,"Non Family Abduction","05/08/2014",2,"Male","Black","Riviera Beach","FL","33404","Sedan, 4 door","Blue"
1232026,"Non Family Abduction","05/08/2014",2,"Female","Black","Philadelphia","PA","19104",NA,NA
1238055,"Non Family Abduction","09/19/2014",2,"Male","White","Magee","MS","39111","Sedan, 4 door","Black"
1241719,"Non Family Abduction","12/18/2014",2,"Male","White","Rogers","AR",NA,NA,"Black"
1243543,"Non Family Abduction","02/01/2015",2,"Male","Hispanic","Houston","TX","77002","Sedan, 4 door","Black"
1245728,"Non Family Abduction","03/20/2015",2,"Female","White","Dallastown","PA","17313","Sedan, 4 door","Gold"
1246525,"Non Family Abduction","04/07/2015",2,"Female","Black","Lubbock","TX","79403","Sport Utility","Tan"
1248658,"Non Family Abduction","05/17/2015",2,"Female","White","Summer Shade","KY","42166",NA,"Red"
1254919,"Non Family Abduction","08/20/2015",2,"Male","Black","Rockford","IL","61104","Sport Utility","Maroon"
1266279,"Non Family Abduction","04/14/2016",2,"Male","Hispanic","Soledad","CA",NA,NA,"Black"
1271963,"Non Family Abduction","07/06/2016",2,"Female","White","Galena Park","TX",NA,NA,"Red"
1277597,"Non Family Abduction","09/27/2016",2,"Female","Black","Rocky Mount","NC","27803","Crossover","Green"
1283232,"Non Family Abduction","12/05/2016",2,"Male","White","Wichita","KS",NA,"Sport Utility","Black"
1286123,"Non Family Abduction","11/22/2016",2,"Female","Black","Detroit","MI","48238",NA,NA
1292142,"Non Family Abduction","03/23/2017",2,"Male","Hispanic","Cathedral City","CA",NA,"Sedan, 4 door","White"
1062576,"Lost Injured Missing","01/24/2007",3,"Male","White","Kalispell","MT","59901",NA,NA
1062576,"Lost Injured Missing","01/24/2007",3,"Male","White","Kalispell","MT","59901",NA,NA
1065372,"Lost Injured Missing","03/01/2007",3,"Female","White","Fox River Grove","IL","60021",NA,NA
1069485,"Lost Injured Missing","04/25/2007",3,"Female","White","Fort Fairfield","ME","04742",NA,NA
1070957,"Lost Injured Missing","05/03/2007",3,"Female","White","Praia da Luz",NA,NA,NA,NA
1072212,"Lost Injured Missing","05/30/2007",3,"Male","Black","Baltimore","MD","21225",NA,NA
1081194,"Lost Injured Missing","10/08/2007",3,"Female","White","Kanab","UT","84741",NA,NA
1096498,"Lost Injured Missing","05/24/2008",3,"Male","White","Monticello","NY","12701",NA,NA
1098314,"Lost Injured Missing","06/15/2008",3,"Female","Black","Pasadena","TX","77504",NA,NA
1099502,"Lost Injured Missing","06/30/2008",3,"Female","Hispanic","Chula Vista","CA","91911",NA,NA
1105912,"Lost Injured Missing","09/18/2008",3,"Female","Hispanic","Aurora","IL","60505",NA,NA
1109746,"Lost Injured Missing","11/10/2008",3,"Female","Asian","Chicago","IL",NA,NA,NA
1112059,"Lost Injured Missing","12/14/2008",3,"Male","Am. Ind.","Tulsa","OK",NA,NA,NA
1115878,"Lost Injured Missing","02/10/2009",3,"Male","White","Chidester","AR",NA,NA,NA
1121982,"Lost Injured Missing","05/04/2009",3,"Male","White","Fredericktown","MO",NA,NA,NA
1127132,"Lost Injured Missing","07/13/2009",3,"Female","Black","Harvey","IL","60426",NA,NA
1133494,"Lost Injured Missing","10/16/2009",3,"Male","Hispanic","Denver City","TX","79323","Sport Utility","Maroon"
1141362,"Lost Injured Missing","02/04/2010",3,"Male","White","Fallbrook","CA","92028",NA,"White"
1145099,"Lost Injured Missing","12/01/2008",3,"Male","Black","Syracuse","NY","13208",NA,NA
1158384,"Lost Injured Missing","10/16/2010",3,"Male","Hispanic","Pasadena","CA","91101","Sport Utility","Silver"
1160990,"Lost Injured Missing","03/01/2010",3,"Male","White","Mobile","AL","36695",NA,NA
1173594,"Lost Injured Missing","06/09/2011",3,"Male","Biracial","Chicago","IL","60630",NA,NA
1177314,"Lost Injured Missing","08/06/2011",3,"Female","Hispanic","Senath","MO","63876",NA,NA
1180362,"Lost Injured Missing","09/24/2011",3,"Female","White","Weston","WV","26452",NA,NA
1189522,"Lost Injured Missing","02/21/2012",3,"Male","Black","Saint Louis","MO","63130",NA,NA
1198498,"Lost Injured Missing","07/11/2012",3,"Male","Black","Lexington","MO",NA,NA,NA
1200738,"Lost Injured Missing","08/14/2012",3,"Female","White","Danbury","WI","54830",NA,NA
1202433,"Lost Injured Missing","09/11/2012",3,"Male","White","Onia","AR","72663",NA,NA
1206548,"Lost Injured Missing","11/25/2012",3,"Male","Black","Cleveland","OH","44120",NA,"Black"
1213510,"Lost Injured Missing","03/21/2013",3,"Male","Black","Hemet","CA","92543",NA,NA
1228012,"Lost Injured Missing","01/30/2014",3,"Female","Black","Houston","TX","77073","Sedan, 4 door","Black"
1233276,"Lost Injured Missing","05/26/2014",3,"Female","White","Kenai","AK","99611",NA,NA
1235685,"Lost Injured Missing","07/26/2014",3,"Male","White","Afton","WY","83110","Van","Red"
1237561,"Lost Injured Missing","09/08/2014",3,"Female","Biracial","Clarksburg","MD","20871",NA,NA
1237561,"Lost Injured Missing","09/08/2014",3,"Female","Biracial","Clarksburg","MD","20871",NA,NA
1237561,"Lost Injured Missing","09/08/2014",3,"Female","Biracial","Clarksburg","MD","20871",NA,NA
1248260,"Lost Injured Missing","05/11/2015",3,"Female","Biracial","Victorville","CA","92392","Sedan, 4 door","Silver"
1253129,"Lost Injured Missing","08/16/2015",3,"Male","Black","Alpena","MI","49707","Sport Utility","Tan"
1261744,"Lost Injured Missing","01/20/2016",3,"Male","White","Palm Coast","FL","32164",NA,"White"
1278155,"Lost Injured Missing","09/21/2016",3,"Female","Hispanic","Tulsa","OK","74128",NA,NA
1279365,"Lost Injured Missing","07/01/2015",3,"Female","Hispanic","Oxnard","CA",NA,NA,NA
1284309,"Lost Injured Missing","12/15/2016",3,"Male","White","Fond Du Lac","WI","54937","Sedan, 4 door","Black"
1310106,"Lost Injured Missing","10/07/2017",3,"Female","Asian","Richardson","TX","75081",NA,NA
1312575,"Lost Injured Missing","11/02/2017",3,"Female","White","Collinsville","AL","35961",NA,NA
1314474,"Lost Injured Missing","11/26/2017",3,"Female","White","Jacksonville","NC",NA,NA,NA
1067512,"Non Family Abduction","03/29/2007",3,"Male","Black","Mesa","AZ",NA,NA,"Green, Dark"
1091906,"Non Family Abduction","03/23/2008",3,"Female","Hispanic","Homestead","FL","33030",NA,NA
1097053,"Non Family Abduction","06/01/2008",3,"Male","Hispanic","Indianapolis","IN",NA,"Sedan, 4 door","Green"
1099209,"Non Family Abduction","06/26/2008",3,"Female","Black","Milwaukee","WI","53206",NA,NA
1105287,"Non Family Abduction","09/05/2008",3,"Female","Am. Ind.","Bapchule","AZ","85221",NA,NA
1105391,"Non Family Abduction","09/11/2008",3,"Female","Hispanic","Biloxi","MS","39530","Truck","Blue"
1108062,"Non Family Abduction","10/16/2008",3,"Female","Hispanic","Elizabeth","NJ","07201",NA,NA
1108715,"Non Family Abduction","10/25/2008",3,"Male","Black","Riviera Beach","FL","33404",NA,NA
1109623,"Non Family Abduction","11/06/2008",3,"Female","Hispanic","Avondale","AZ","85392",NA,NA
1117166,"Non Family Abduction","03/02/2009",3,"Female","White","Yreka","CA",NA,NA,"Green"
1121830,"Non Family Abduction","05/03/2009",3,"Male","Hispanic","San Bernardino","CA","92415",NA,NA
1123476,"Non Family Abduction","05/22/2009",3,"Female","Biracial","Las Vegas","NV",NA,NA,NA
1123476,"Non Family Abduction","05/22/2009",3,"Female","Biracial","Las Vegas","NV",NA,NA,NA
1130260,"Non Family Abduction","09/01/2009",3,"Male","White","Sarasota","FL","34230","Sedan, 2 door","Silver"
1132132,"Non Family Abduction","09/29/2009",3,"Female","White","Greenbrier","TN","37073","Pickup Truck","Blue, Dark"
1136397,"Non Family Abduction","11/30/2009",3,"Male","Hispanic","Houston","TX","77089","Sport Utility","Gray"
1142249,"Non Family Abduction","03/02/2010",3,"Female","Black","Gary","IN","46404","Sport Utility","Taupe (brown)"
1144399,"Non Family Abduction","03/08/2010",3,"Female","Biracial","Pittsburgh","PA","15206",NA,NA
1145130,"Non Family Abduction","04/13/2010",3,"Male","Asian","Tucker","GA",NA,"Van","Tan"
1147093,"Non Family Abduction","05/11/2010",3,"Male","White","Marshallton","DE","19808",NA,NA
1150928,"Non Family Abduction","06/29/2010",3,"Male","Hispanic","Olathe","KS",NA,NA,"Blue"
1163061,"Non Family Abduction","01/04/2011",3,"Male","Black","Elmira","NY","14904","Sedan, 4 door","Red"
1169342,"Non Family Abduction","04/05/2011",3,"Female","Hispanic","Albuquerque","NM","87109","Truck","White"
1171508,"Non Family Abduction","05/08/2011",3,"Female","Hispanic","North Las Vegas","NV",NA,NA,NA
1176957,"Non Family Abduction","07/27/2011",3,"Female","White","Union City","TN",NA,"Van","White"
1176957,"Non Family Abduction","07/27/2011",3,"Male","White","Union City","TN",NA,"Van","White"
1190506,"Non Family Abduction","03/09/2012",3,"Female","Am. Ind.","Lumberton","NC",NA,"Truck","Blue"
1193101,"Non Family Abduction","04/21/2012",3,"Female","Black","Saint Louis","MO","63104",NA,NA
1193101,"Non Family Abduction","04/21/2012",3,"Female","Black","Saint Louis","MO","63104",NA,NA
1204151,"Non Family Abduction","10/11/2012",3,"Male","White","Niles","OH","44446","Sedan, 4 door","Silver"
1208058,"Non Family Abduction","12/23/2012",3,"Female","Hispanic","Lake Forrest","CA","92630",NA,NA
1210258,"Non Family Abduction","02/04/2013",3,"Male","Hispanic","North Miami","FL","33161","Sport Utility","Silver"
1227501,"Non Family Abduction","12/15/2013",3,"Female","Black","Johnstown","PA","15902",NA,NA
1231451,"Non Family Abduction","04/27/2014",3,"Female","White","Huron","CA","93234",NA,NA
1232087,"Non Family Abduction","05/10/2014",3,"Female","White","Crossville","TN","38555","Sedan, 4 door","White"
1237045,"Non Family Abduction","08/27/2014",3,"Female","White","Excelsior Springs","MO","64024","Unknown","Blue"
1278220,"Non Family Abduction","10/04/2016",3,"Female","White","Augusta","ME",NA,NA,NA
1280962,"Non Family Abduction","11/05/2016",3,"Male","Black","Fort Lauderdale","FL","33311","Sedan, 4 door","Maroon"
1312289,"Non Family Abduction","10/31/2017",3,"Female","Black","Spring Lake","NC","28390",NA,NA
1313494,"Non Family Abduction","11/13/2017",3,"Male","Hispanic","San Antonio","TX",NA,"Convertible","Green"
1064323,"Lost Injured Missing","02/17/2007",4,"Female","Black","Galveston","TX","77550",NA,NA
1065656,"Lost Injured Missing","02/20/2007",4,"Male","White","Bullhead City","AZ","86442",NA,NA
1074284,"Lost Injured Missing","06/29/2007",4,"Male","Hispanic","Louisville","KY","40214",NA,NA
1076841,"Lost Injured Missing","08/07/2007",4,"Male","Black","Greenville","SC","29607",NA,NA
1080702,"Lost Injured Missing","10/03/2007",4,"Male","Black","Washington","DC","20019",NA,NA
1093695,"Lost Injured Missing","04/03/2008",4,"Male","Black","Urbana","IL","61801",NA,NA
1117576,"Lost Injured Missing","03/06/2009",4,"Female","White","Kansas City","MO","64133","Sport Utility","Red"
1125778,"Lost Injured Missing","06/24/2009",4,"Female","White","Bakersville","NC","28705",NA,NA
1129602,"Lost Injured Missing","07/01/2009",4,"Male","White","Elizabeth City","NC","27909","Van",NA
1130550,"Lost Injured Missing","09/04/2009",4,"Male","White","Georgetown","PA","15043",NA,NA
1134503,"Lost Injured Missing","10/30/2009",4,"Male","Hispanic","Mendota","CA",NA,NA,NA
1137211,"Lost Injured Missing","12/14/2009",4,"Male","Black","Newburgh","NY",NA,NA,NA
1141362,"Lost Injured Missing","02/04/2010",4,"Male","White","Fallbrook","CA","92028",NA,"White"
1143306,"Lost Injured Missing","03/17/2010",4,"Female","White","Brookings","OR","97415",NA,NA
1147095,"Lost Injured Missing","05/10/2010",4,"Male","White","Layton","UT","84041",NA,NA
1147095,"Lost Injured Missing","05/10/2010",4,"Male","White","Layton","UT","84041",NA,NA
1151352,"Lost Injured Missing","07/05/2010",4,"Female","White","Regina",NA,NA,"Sedan, 4 door","Brown"
1160990,"Lost Injured Missing","03/01/2010",4,"Female","White","Mobile","AL","36695",NA,NA
1167186,"Lost Injured Missing","10/01/2010",4,"Male","Black","Durham","NC",NA,NA,NA
1171496,"Lost Injured Missing","05/08/2011",4,"Female","Black","Chattanooga","TN","37411",NA,NA
1173685,"Lost Injured Missing","06/09/2011",4,"Male","White","Newark","OH","43055","Sedan, 4 door","White"
1175898,"Lost Injured Missing","07/16/2011",4,"Male","Black","Detroit","MI","48202","Sedan, 4 door","Gold"
1179878,"Lost Injured Missing","09/16/2011",4,"Male","Hispanic","Milford","DE",NA,"Sport Utility","White"
1182478,"Lost Injured Missing","09/19/2011",4,"Female","Biracial","Arlington","VA",NA,NA,NA
1190117,"Lost Injured Missing","03/03/2012",4,"Male","Biracial","Carlsbad","NM","88220",NA,NA
1191437,"Lost Injured Missing","03/24/2012",4,"Male","White","Hardy","AR",NA,NA,NA
1197271,"Lost Injured Missing","06/21/2012",4,"Male","Am. Ind.","Mount Pleasant","MI","48858","Van","Green"
1212238,"Lost Injured Missing","03/13/2013",4,"Female","Hispanic","Frederiksted","VI","00840",NA,NA
1212238,"Lost Injured Missing","03/13/2013",4,"Female","Hispanic","Frederiksted","VI","00840",NA,NA
1212871,"Lost Injured Missing","03/23/2013",4,"Female","Black","Milwaukee","WI","53208",NA,NA
1212871,"Lost Injured Missing","03/23/2013",4,"Female","Black","Milwaukee","WI","53208",NA,NA
1219582,"Lost Injured Missing","07/17/2013",4,"Male","Black","Houston","TX","77088",NA,NA
1219967,"Lost Injured Missing","07/24/2013",4,"Male","Hispanic","Durham","NC","27703",NA,NA
1226334,"Lost Injured Missing","12/13/2013",4,"Female","Black","Miami","FL","33138",NA,NA
1226540,"Lost Injured Missing","09/14/2013",4,"Male","Hispanic","Fitchburg","MA","01420",NA,NA
1230901,"Lost Injured Missing","03/25/2014",4,"Male","Black","Dayton","OH","45405",NA,NA
1233867,"Lost Injured Missing","01/20/2014",4,"Female","White","Duncan","OK","73533",NA,NA
1234835,"Lost Injured Missing","07/08/2014",4,"Male","White","Harrisonville","MO",NA,NA,NA
1241571,"Lost Injured Missing","12/12/2014",4,"Male","White","Denton","TX","76209",NA,NA
1241869,"Lost Injured Missing","12/20/2014",4,"Male","Black","Baton Rouge","LA",NA,NA,NA
1241991,"Lost Injured Missing","12/24/2014",4,"Male","Black","Little River","SC","29566",NA,NA
1251989,"Lost Injured Missing","07/24/2015",4,"Male","White","Sheffield Lake","OH","44054",NA,NA
1254435,"Lost Injured Missing","09/12/2015",4,"Male","Black","San Diego","CA","92112",NA,NA
1261646,"Lost Injured Missing","01/22/2016",4,"Male","Hispanic","Fellsmere","FL",NA,NA,NA
1267258,"Lost Injured Missing","04/29/2016",4,"Female","Hispanic","Brandon","FL","33511",NA,NA
1275405,"Lost Injured Missing","08/21/2016",4,"Female","White","Dos Palos","CA",NA,NA,NA
1288294,"Lost Injured Missing","02/06/2017",4,"Male","Black","Shreveport","LA","71108",NA,NA
1297214,"Lost Injured Missing","05/13/2017",4,"Male","White","Fairbanks","AK","99712",NA,NA
1297214,"Lost Injured Missing","05/13/2017",4,"Male","White","Fairbanks","AK","99712",NA,NA
1315081,"Lost Injured Missing","12/02/2017",4,"Female","Black","Port Saint Lucie","FL","34953",NA,NA
