Case Type,Case Number,Status,Source,Incident Date,Incident Time,Incident Location Type,Incident Location,Incident City,Incident State,Incident Zip,Incident County,Child ID 1,Child ID 2,Child ID 3,Child ID 4,Child ID 5,Child ID 6,Child Race 1,Child Race 2,Child Race 3,Child Race 4,Child Race 5,Child Race 6,Child Gender 1,Child Gender 2,Child Gender 3,Child Gender 4,Child Gender 5,Child Gender 6,Child Perceived Age 1,Child Perceived Age 2,Child Perceived Age 3,Child Perceived Age 4,Child Perceived Age 5,Child Perceived Age 6,Offender Gender 1,Offender Gender 2,Offender Gender 3,Offender Race 1,Offender Race 2,Offender Race 3,Offender Age 1,Offender Age 2,Offender Age 3,Offender Perceived Age 1,Offender Perceived Age 2,Offender Perceived Age 3,Vehicle Style 1,Vehicle Style 2,Vehicle Color 1,Vehicle Color 2,How Got Away,How Got Away Detail,Offender Method Animal,Offender Method Candy,Offender Method Money,Offender Method Ride,Offender Method Other,Offender Method Other Detail
Attempted Abduction,1266266,Closed,Internet,4/6/2016,7:15 AM,Street,Apricot St,Worcester,MA,01603,Worcester,559850,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,22,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1266264,Closed,Internet,4/6/2016,7:30 AM,Street,Apricot St,Worcester,MA,01603,Worcester,559848,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,22,,,,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1266265,Closed,Internet,4/6/2016,8:15 AM,Street,Apricot St,Worcester,MA,01603,Worcester,559849,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Hispanic,,,22,,,,,,,,,,Fought/Broke Free,Suspect ran away,0,0,0,0,-1,None
Attempted Abduction,1199535,Closed,Internet,7/23/2012,6:25 PM,Street,April Dr & July Dr,Green,OH,44685,Summit,468710,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,White,,,,,,Unknown,,,,,Yellow,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1258769,Closed,Internet,12/1/2015,7:30 AM,Street,Aqueduct Rd & Bridgton Rd,Cranston,RI,02910,Providence,549148,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,Unknown,,,,,Red,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1246443,Closed,Internet,3/24/2015,7:20 AM,School - Bus Stop,Arbor Way & Sunset Rd,State College,PA,16803,Centre,530077,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,,,White,,Ignored/Refused,,0,0,0,-1,-1,Questions
Attempted Abduction,1269254,Closed,Internet,5/18/2016,12:00 PM,Street,Arden Dr & Valley Blvd,El Monte,CA,91731,Los Angeles,564092,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,20,,,,,,"Sedan, 4 door",,Beige,,Ran Away,,0,0,0,0,-1,Question/Proposition
Attempted Abduction,1261496,Closed,Internet,1/23/2016,4:30 PM,Street,Arenal Rd SW & Isleta Blvd SW,Albuquerque,NM,87105,Bernalillo,552999,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,Male,,Hispanic,Hispanic,,30,26,,,,,,,,,Ignored/Refused,Fought/Pushed suspect away,0,0,0,0,-1,Question
Attempted Abduction,1284428,Closed,Internet,12/9/2016,6:00 PM,Street,Arlington Blvd & Shasta Dr,Davis,CA,95616,Yolo,584595,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,20-29,,,,,,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1210339,Closed,Internet,1/24/2013,8:30 AM,Street,Armadale Wy & La Coruna Dr,Sacramento,CA,95823,Sacramento,480598,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Unknown,,,,,,30-35,,,Van,,Green,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1273761,Closed,Internet,7/21/2016,7:20 PM,Street,Armetale Luster,Webster,NY,14580,Monroe,570340,,,,,,Unknown,,,,,,Unknown,,,,,,14,,,,,,Male,,,White,,,20,,,,,,Sport Utility,,White,,Ran Away,,0,-1,0,0,-1,Questions
Attempted Abduction,1273759,Closed,Internet,7/21/2016,7:20 PM,Street,Armetale Luster,Webster,NY,14580,Monroe,570338,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,20,,,,,,Sport Utility,,White,,Ran Away,,0,-1,0,0,-1,Questions
Attempted Abduction,1225309,Closed,Internet,10/16/2013,7:00 AM,Street,Artesia Blvd & Crenshaw Blvd,Torrance,CA,90504,Los Angeles,498805,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,,,,30-39,,,"Sedan, 4 door",,,,Ignored/Refused,,0,0,-1,0,0,
Attempted Abduction,1265179,Closed,Internet,1/28/2016,12:00 AM,Street,Ashley Ln & Bonnie Ct,Anna,TX,75409,Collin,558262,,,,,,Unknown,,,,,,Female,,,,,,10,,,,,,Male,,,White,,,,,,50-60,,,Van,,Green,,Ignored/Refused,Ran away,0,0,0,0,-1,Food; Questions; Waved
Attempted Abduction,1284679,Closed,Internet,10/1/2013,7:20 AM,Street,Atlantic Ave & E Compton Blvd,Compton,CA,90221,Los Angeles,584918,,,,,,Hispanic,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,35,,,,,,,,Maroon,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1221496,Closed,Internet,7/7/2013,12:00 AM,Street,Atlas Loop & National Pike,Uniontown,PA,15401,Fayette,493534,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Unknown,,,,,,22,,,Sport Utility,,Red,,Released,,0,0,0,-1,-1,Gifts
Attempted Abduction,1213125,Closed,Internet,3/20/2013,12:00 AM,Park,Auburn Rd & Woodsedge Dr,Lansing,NY,14882,Tompkins,483788,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-26,,,,,Blue,,Other,Suspect walked away,0,0,0,0,-1,None
Attempted Abduction,1246334,Closed,Internet,3/26/2015,12:00 AM,Street,Auburn St & Lincoln St,Manchester,NH,03104,Hillsborough,529884,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1190634,Closed,Internet,3/2/2012,3:00 PM,School - Bus Stop,Aurora Ave N & N 105th St,Seattle,WA,98133,King,458998,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,Unknown,,,44,,,,,,,,,,Other,Child Left,0,0,0,0,-1,Conversation
Attempted Abduction,1267994,Closed,Internet,4/29/2016,12:00 AM,Street,Avalon Park S Blvd,Orlando,FL,32828,Orange,562354,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Unknown,,,39,,,,,,,,,,Fought/Broke Free,Ran away,0,0,0,0,-1,None
Attempted Abduction,1267995,Closed,Internet,5/3/2016,12:00 AM,Street,Avalon Park S Blvd,Orlando,FL,32828,Orange,562355,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Unknown,,,39,,,,,,,,,,Unknown,,0,0,0,0,-1,None
Attempted Abduction,1217492,Closed,Internet,5/13/2013,8:15 AM,School - Facility,Ave 46 & Duquesne St,Indio,CA,92201,Riverside,488769,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,30,,,,,Beige,,Ran Away,,0,0,0,-1,0,
Attempted Abduction,1255690,Closed,Internet,9/20/2015,12:00 AM,Street,Avening Ct,Alpharetta,GA,30004,Fulton,544910,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,20-30,,,,,,,Ran Away,,0,0,0,0,-1,Waved
Attempted Abduction,1248983,Closed,Internet,4/28/2015,12:00 AM,Street,Avenue J & 8th St,Rosenberg,TX,77471,Fort Bend,534314,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,34,,,,,,Pickup Truck,,,,Other,Walked away,0,0,0,0,-1,Directions
Attempted Abduction,1224827,Closed,Internet,10/28/2013,4:20 PM,Street,Aztec Rd & Calle Del Media,Fort Mohave,AZ,86426,Mohave,498088,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,Pickup Truck,,White,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1228825,Closed,Internet,2/12/2014,3:00 PM,Street,Bantam Way and Western Ave,Petaluma,CA,94952,Sonoma,504013,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,White,,,,,,30,,,"Sedan, 4 door",Pickup Truck,White,Blue,Ignored/Refused,,0,0,0,0,-1,None
Attempted Abduction,1249741,Closed,Internet,5/15/2015,6:15 AM,Street,Barber St & Washington St,Mt. Morris,MI,48458,Genesee,535465,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,40-49,,,Sport Utility,,Black,,Ignored/Refused,Ran away,0,0,0,-1,0,
Attempted Abduction,1240847,Closed,Internet,11/2/2014,12:00 AM,Street,Barrett Rd & Truelove Rd,Gainesville,GA,30507,Hall,521624,,,,,,White,,,,,,Female,,,,,,17,,,,,,Male,,,White,,,27,,,,,,Pickup Truck,,Red,,Adult/Child Intervened,,0,0,0,-1,0,
Attempted Abduction,1281366,Closed,Internet,10/13/2016,12:00 AM,Home - Residence,Bates Ave,Eustis,FL,32726,Lake,580528,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,45,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1280711,Closed,Internet,11/1/2016,12:00 AM,Playgrnd,Beach Blvd,St. Augustine,FL,32080,St. Johns,579692,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Female,,,Unknown,,,43,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1247375,Closed,Internet,2/24/2015,12:00 AM,Street,Beatty School Rd,Hadley,PA,16130,Mercer,531801,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,White,,,58,,,,,,Pickup Truck,,,,Ignored/Refused,,0,0,0,-1,0,
Attempted Abduction,1249298,Closed,Internet,5/28/2015,6:00 PM,Street,Beckwith Ave & W 8th St,Caruthersville,MO,63830,Pemiscot,534773,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Black,,,41,,,,,,Sport Utility,,Red,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1217440,Closed,Internet,6/5/2013,3:00 PM,Street,Becky Ln & Carlton Pkwy,Waxahachie,TX,75165,Ellis,488714,,,,,,Unknown,,,,,,Male,,,,,,12,,,,,,Male,,,White,,,,,,19-25,,,,,White,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1265317,Closed,Internet,3/14/2016,2:30 PM,Street,Bedford Rd,Pleasantville,NY,10570,Westchester,558450,,,,,,Unknown,,,,,,Male,,,,,,13,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Black,,Ran Away,Screamed,0,0,-1,0,-1,Question
Attempted Abduction,1242444,Closed,Internet,12/3/2014,12:00 AM,Street,Beechcroft Rd,Columbus,OH,43229,Franklin,524004,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Black,,,,,,30-35,,,,,Brown,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1264483,Closed,Internet,3/14/2016,6:45 AM,School - Bus Stop,Beechwood Ave & Allendale St,Detroit,MI,48204,Wayne,557280,,,,,,Unknown,,,,,,Female,,,,,,18,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1244957,Closed,Internet,3/3/2015,5:30 PM,Park,Belden Ct,Fruita,CO,81521,Mesa,527793,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,20-40,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1279318,Closed,Internet,10/15/2016,12:00 AM,Retail - Food/Conv/Gas,Bellaire Blvd & Beltway 8,Houston,TX,77036,Harris,577787,,,,,,Asian,,,,,,Female,,,,,,1,,,,,,Male,,,White,,,,,,50-55,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1285569,Closed,Internet,12/26/2016,4:40 AM,Street,Bellevue Blvd & Linden Ave,Memphis,TN,38103,Shelby,586037,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Black,,,38,,,,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1244625,Closed,Internet,2/23/2015,3:30 PM,Street,Belmont Ave & Wilson St,Reading,PA,19609,Berks,527294,,,,,,Unknown,,,,,,Female,,,,,,11,,,,,,Male,,,Hispanic,,,,,,35-45,,,Sport Utility,,Black,,Fought/Broke Free,,0,0,0,0,-1,None
Attempted Abduction,1276813,Closed,Internet,9/13/2016,7:00 PM,Street,Benford Dr & Monterey Dr,West Windsor Township,NJ,08550,Mercer,574527,,,,,,Unknown,,,,,,Male,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,,,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1188985,Closed,Internet,2/10/2012,4:49 PM,Street,Benjamin Ct,Sewell,NJ,08080,Gloucester,457174,,,,,,White,,,,,,Male,,,,,,10,,,,,,Male,,,Black,,,,,,Unknown,,,Van,,White,,Ignored/Refused,Ran Away,0,0,0,0,-1,None
Attempted Abduction,1207595,Closed,Internet,11/30/2012,7:00 AM,Street,Bennet St & Dalby St,Redford,MI,48240,Wayne,477536,,,,,,Unknown,,,,,,Unknown,,,,,,12,,,,,,Unknown,,,Unknown,,,,,,25-30,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1212638,Closed,Internet,3/14/2013,7:00 AM,Street,Bennett Rd & California Blvd,Toledo,OH,43612,Lucas,483228,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Hispanic,,,,,,Unknown,,,Van,,Maroon,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1242850,Closed,Internet,1/15/2015,6:30 AM,Street,Bergerac St & Dwyer Blvd,New Orleans,LA,70129,Orleans,524623,,,,,,Unknown,,,,,,Female,,,,,,17,,,,,,Male,,,Black,,,,,,Unknown,,,"Sedan, 4 door",,,,Fought/Broke Free,The child jumped out of a moving vehicle,0,0,0,0,-1,None
Attempted Abduction,1227261,Closed,Internet,12/16/2013,5:30 PM,Street,Bigler Ave,Northern Cambria,PA,15775,Cambria,501641,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,Dark,,Ran Away,,0,-1,0,0,-1,Directions; Question
Attempted Abduction,1249302,Closed,Internet,5/31/2015,12:00 AM,Street,Bimini Ct,Pensacola,FL,32506,Escambia,534780,,,,,,Unknown,,,,,,Male,,,,,,6,,,,,,Male,,,White,,,,,,40-49,,,Van,,,,Other,The suspect saw the child's mother nearby,0,0,0,0,-1,Called Over
Attempted Abduction,1195925,Closed,Internet,5/14/2012,12:00 AM,Street,Birkdale Dr & Wellington Trace,Wellington,FL,33414,Palm Beach,464720,,,,,,Unknown,,,,,,Female,,,,,,14,,,,,,Male,,,Black,,,,,,30-50,,,"Sedan, 4 door",,Silver,,Adult/Child Intervened,,0,0,0,0,-1,Questions; Show something
Attempted Abduction,1187822,Closed,Internet,1/23/2012,6:35 AM,Street,Black Creek Blvd & Fox Hollow Dr,Union Park,FL,32829,Orange,455865,,,,,,Unknown,,,,,,Female,,,,,,16,,,,,,Male,,,White,,,,,,20-27,,,,,,,Adult/Child Intervened,,0,0,0,0,-1,None
Attempted Abduction,1248871,Closed,Internet,5/12/2015,2:45 AM,Street,Blackbird Dr & Flamingo Dr,Cold Springs,NV,89508,Washoe,534139,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,White,,,,,,Unknown,,,"Sedan, 4 door",,,,Unknown,,0,0,0,0,-1,Unknown
Attempted Abduction,1234124,Closed,Internet,6/14/2014,12:00 AM,Street,Blackhawk Ln & Shawnee Dr,Bolingbrook,IL,60440,Will,511798,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,Male,,Black,Black,,43,18,,,,,Van,,,,Ran Away,adult intervention,0,0,0,0,-1,Sexual comments
Attempted Abduction,1277492,Closed,Internet,9/22/2016,5:38 PM,Street,Blanbird Dr,Sinking Spring,PA,19608,Berks,575474,,,,,,Unknown,,,,,,Male,,,,,,10,,,,,,Male,Female,,White,Unknown,,,,,50-59,Unknown,,,,Red,,Unknown,,0,0,0,-1,0,
Attempted Abduction,1280066,Closed,Internet,10/25/2016,6:22 AM,School - Bus Stop,Blue Hill Ave & Brookford St,Boston,MA,02119,Suffolk,578865,,,,,,Unknown,,,,,,Female,,,,,,Unknown,,,,,,Male,,,Black,,,,,,Unknown,,,,,,,Adult/Child Intervened,Fought/Broke free; Screamed,0,0,0,0,-1,None
Attempted Abduction,1248802,Closed,Internet,5/20/2015,9:30 AM,Street,Bolsa Chica St & Heil Ave,Huntington Beach,CA,92649,Orange,534034,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,White,,,,,,35-40,,,"Sedan, 4 door",,,,Fought/Broke Free,Ran away; Called police,0,0,0,0,-1,Question
Attempted Abduction,1278757,Closed,Internet,10/7/2016,12:00 AM,School - Bus Stop,Bonita Beach Rd SE & Dovewood Ct,Bonita Springs,FL,34135,Lee,577081,,,,,,Unknown,,,,,,Unknown,,,,,,Unknown,,,,,,Male,,,Hispanic,,,,,,30-40,,,Convertible,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1279980,Closed,Internet,10/21/2016,12:00 AM,Home - Residence,Bonita Dr,Middletown,OH,45044,Butler,578751,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,53,,,,,,,,,,None,,0,0,0,0,-1,Note
Attempted Abduction,1238638,Closed,Internet,9/14/2014,12:00 AM,Street,Bordeaux Rd & Massy Crt,Poinciana,FL,34759,Osceola,518334,,,,,,Unknown,,,,,,Male,,,,,,11,,,,,,Male,,,Unknown,,,,,,Unknown,,,"Sedan, 4 door",,Black,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1256691,Closed,Internet,10/19/2015,8:00 AM,Street,Bowens St,Darlington,SC,29532,Darlington,546234,,,,,,Unknown,,,,,,Female,,,,,,12,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,,,Ran Away,,0,0,0,0,-1,None
Attempted Abduction,1246732,Closed,Internet,4/10/2015,5:00 PM,Street,Boyle Rd & Strauss Ave,Selden,NY,11784,Suffolk,530608,,,,,,Unknown,,,,,,Female,,,,,,15,,,,,,Male,,,Unknown,,,21,,,,,,,,,,Ignored/Refused,,0,0,0,-1,-1,Directions
Attempted Abduction,1277734,Closed,Internet,8/29/2016,6:02 PM,Home-Other,Bracewood Cir,San Marcos,TX,78666,Hays,575768,,,,,,Unknown,,,,,,Female,,,,,,7,,,,,,Male,,,Unknown,,,,,,Unknown,,,,,White,,Released,,0,0,0,0,-1,Help/Assistance
Attempted Abduction,1206580,Closed,Internet,11/9/2012,7:30 AM,Street,Bradley Pk & Harbor View Dr,Hingham,MA,02043,Plymouth,476425,,,,,,Unknown,,,,,,Male,,,,,,8,,,,,,Male,,,White,,,,,,23-28,,,,,,,Ignored/Refused,,0,0,0,-1,0,
